Label,EMPLOYMENT STATUS_Population 16 years and over,EMPLOYMENT STATUS_In labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Employed,EMPLOYMENT STATUS_Unemployed,EMPLOYMENT STATUS_Armed Forces,EMPLOYMENT STATUS_Not in labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Unemployment Rate,EMPLOYMENT STATUS_Females 16 years and over,EMPLOYMENT STATUS_In labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Employed,EMPLOYMENT STATUS_Own children of the householder under 6 years,EMPLOYMENT STATUS_All parents in family in labor force,EMPLOYMENT STATUS_Own children of the householder 6 to 17 years,EMPLOYMENT STATUS_All parents in family in labor force,COMMUTING TO WORK_Workers 16 years and over,"COMMUTING TO WORK_Car, truck, or van -- drove alone","COMMUTING TO WORK_Car, truck, or van -- carpooled",COMMUTING TO WORK_Public transportation (excluding taxicab),COMMUTING TO WORK_Walked,COMMUTING TO WORK_Other means,COMMUTING TO WORK_Worked from home,COMMUTING TO WORK_Mean travel time to work (minutes),OCCUPATION_Civilian employed population 16 years and over,"OCCUPATION_Management, business, science, and arts occupations",OCCUPATION_Service occupations,OCCUPATION_Sales and office occupations,"OCCUPATION_Natural resources, construction, and maintenance occupations","OCCUPATION_Production, transportation, and material moving occupations",INDUSTRY_Civilian employed population 16 years and over,"INDUSTRY_Agriculture, forestry, fishing and hunting, and mining",INDUSTRY_Construction,INDUSTRY_Manufacturing,INDUSTRY_Wholesale trade,INDUSTRY_Retail trade,"INDUSTRY_Transportation and warehousing, and utilities",INDUSTRY_Information,"INDUSTRY_Finance and insurance, and real estate and rental and leasing","INDUSTRY_Professional, scientific, and management, and administrative and waste management services","INDUSTRY_Educational services, and health care and social assistance","INDUSTRY_Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY_Other services, except public administration",INDUSTRY_Public administration,CLASS OF WORKER_Civilian employed population 16 years and over,CLASS OF WORKER_Private wage and salary workers,CLASS OF WORKER_Government workers,CLASS OF WORKER_Self-employed in own not incorporated business workers,CLASS OF WORKER_Unpaid family workers,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Total households,"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Less than $10,000","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$10,000 to $14,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$15,000 to $24,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$25,000 to $34,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$35,000 to $49,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$50,000 to $74,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$75,000 to $99,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$100,000 to $149,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$150,000 to $199,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$200,000 or more",INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median household income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean household income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With earnings,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean earnings (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Social Security,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean Social Security income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With retirement income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean retirement income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Supplemental Security Income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean Supplemental Security Income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With cash public assistance income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean cash public assistance income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Food Stamp/SNAP benefits in the past 12 months,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Families,"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Less than $10,000","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$10,000 to $14,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$15,000 to $24,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$25,000 to $34,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$35,000 to $49,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$50,000 to $74,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$75,000 to $99,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$100,000 to $149,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$150,000 to $199,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$200,000 or more",INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median family income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean family income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Per capita income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Nonfamily households,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median nonfamily income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean nonfamily income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for workers (dollars),"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for male full-time, year-round workers (dollars)","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for female full-time, year-round workers (dollars)",HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_With private health insurance,HEALTH INSURANCE COVERAGE_With public coverage,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population under 19 years,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population 19 to 64 years,HEALTH INSURANCE COVERAGE_In labor force:,HEALTH INSURANCE COVERAGE_Employed:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Unemployed:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Not in labor force:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_With private health insurance,HEALTH INSURANCE COVERAGE_With public coverage,HEALTH INSURANCE COVERAGE_No health insurance coverage,BELOW POVERTY LEVEL_All families,BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,BELOW POVERTY LEVEL_Married couple families,BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,"BELOW POVERTY LEVEL_Families with female householder, no spouse present",BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,BELOW POVERTY LEVEL_All people,BELOW POVERTY LEVEL_Under 18 years,BELOW POVERTY LEVEL_Related children of the householder under 18 years,BELOW POVERTY LEVEL_Related children of the householder under 5 years,BELOW POVERTY LEVEL_Related children of the householder 5 to 17 years,BELOW POVERTY LEVEL_18 years and over,BELOW POVERTY LEVEL_18 to 64 years,BELOW POVERTY LEVEL_65 years and over,BELOW POVERTY LEVEL_People in families,BELOW POVERTY LEVEL_Unrelated individuals 15 years and over
"Travis County, Texas","1,065,381",73.10%,72.90%,69.30%,3.70%,0.10%,26.90%,"777,104",5.00%,"525,829",68.30%,68.30%,64.90%,"86,120",65.50%,"172,819",69.30%,"731,623",53.00%,6.20%,1.10%,1.80%,1.80%,36.20%,(X),"738,191",57.20%,11.80%,18.50%,5.80%,6.80%,"738,191",0.40%,5.90%,8.10%,1.70%,9.40%,4.00%,3.30%,7.40%,21.30%,19.20%,8.60%,4.20%,6.50%,"738,191",77.20%,15.40%,7.30%,0.00%,"567,627",5.60%,2.10%,5.40%,5.70%,11.00%,14.40%,13.40%,17.30%,10.10%,15.10%,(X),(X),87.30%,(X),16.80%,(X),16.70%,(X),2.20%,(X),3.20%,(X),5.30%,"303,600",2.60%,1.20%,3.70%,5.00%,8.00%,11.10%,12.60%,20.00%,13.20%,22.70%,(X),(X),(X),"264,027",(X),(X),(X),(X),(X),"1,295,885",87.50%,74.30%,21.50%,12.50%,"284,165",7.90%,"875,460","733,072","696,212",87.40%,84.40%,5.40%,12.60%,"36,860",57.80%,45.20%,13.80%,42.20%,"142,388",76.40%,60.30%,19.70%,23.60%,7.10%,9.90%,6.40%,4.80%,5.80%,4.90%,18.90%,25.80%,14.40%,11.30%,14.90%,14.60%,11.90%,15.70%,10.40%,10.20%,11.30%,9.00%,17.20%
"Victoria County, Texas","70,233",63.50%,63.50%,59.70%,3.80%,0.00%,36.50%,"44,571",6.00%,"35,369",60.80%,60.80%,58.30%,"6,902",67.50%,"13,994",64.00%,"41,027",78.10%,10.70%,1.10%,1.10%,1.00%,8.00%,(X),"41,913",30.80%,19.80%,23.50%,10.40%,15.50%,"41,913",5.50%,6.20%,12.90%,1.50%,17.30%,4.00%,1.20%,7.60%,7.00%,18.30%,10.20%,5.60%,2.70%,"41,913",82.50%,8.30%,7.90%,1.20%,"36,753",7.70%,4.40%,9.60%,9.90%,14.20%,18.00%,14.20%,12.00%,6.80%,3.30%,(X),(X),77.20%,(X),30.40%,(X),25.80%,(X),5.70%,(X),3.10%,(X),15.90%,"23,842",2.70%,3.40%,5.50%,9.60%,15.30%,20.00%,17.00%,13.30%,8.40%,4.70%,(X),(X),(X),"12,911",(X),(X),(X),(X),(X),"90,239",83.70%,58.80%,38.50%,16.30%,"23,839",6.20%,"51,648","40,781","38,422",79.00%,75.10%,8.50%,21.00%,"2,359",33.60%,15.90%,17.70%,66.40%,"10,867",67.60%,37.40%,37.90%,32.40%,11.50%,15.30%,15.70%,8.10%,8.30%,15.30%,25.70%,34.10%,11.40%,17.40%,21.70%,21.70%,31.20%,18.60%,16.00%,16.50%,14.50%,13.30%,32.70%
"Walker County, Texas","67,574",43.40%,43.40%,37.40%,6.00%,0.00%,56.60%,"29,313",13.90%,"27,724",40.30%,40.30%,35.30%,"3,949",42.30%,"7,174",63.30%,N,N,N,N,N,N,N,(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"25,250",66.90%,28.60%,3.80%,0.70%,"24,704",16.10%,6.80%,11.20%,8.00%,15.60%,16.00%,13.00%,8.10%,2.60%,2.50%,(X),(X),68.20%,(X),31.50%,(X),26.70%,(X),9.90%,(X),3.60%,(X),15.70%,"13,737",8.10%,3.60%,11.20%,7.40%,11.70%,22.00%,15.30%,14.40%,2.00%,4.40%,(X),(X),(X),"10,967",(X),(X),(X),(X),(X),"65,709",83.00%,62.00%,33.10%,17.00%,"13,719",11.00%,"41,322","26,280","22,643",81.60%,80.50%,3.40%,18.40%,"3,637",20.60%,16.90%,3.70%,79.40%,"15,042",82.70%,60.00%,29.60%,17.30%,14.20%,26.90%,46.30%,2.80%,4.20%,0.00%,45.90%,63.20%,94.40%,24.60%,32.30%,32.10%,46.60%,25.60%,22.90%,25.00%,14.50%,15.30%,46.20%
"Webb County, Texas","192,237",59.50%,59.50%,55.70%,3.80%,0.00%,40.50%,"114,343",6.40%,"97,869",49.90%,49.90%,46.20%,"25,590",40.10%,"55,011",53.70%,"106,495",77.70%,11.90%,1.10%,1.30%,2.30%,5.70%,(X),"107,054",26.80%,24.80%,24.70%,8.00%,15.80%,"107,054",2.20%,4.80%,2.90%,2.20%,13.00%,14.40%,0.80%,3.20%,9.50%,24.00%,9.00%,5.10%,9.00%,"107,054",73.40%,21.00%,5.20%,0.40%,"78,730",10.30%,5.80%,8.90%,11.50%,11.00%,19.00%,10.20%,14.30%,5.10%,3.90%,(X),(X),83.70%,(X),22.10%,(X),11.00%,(X),9.60%,(X),2.80%,(X),26.00%,"61,850",7.50%,3.70%,8.70%,11.40%,11.60%,21.10%,11.50%,14.80%,5.90%,3.80%,(X),(X),(X),"16,880",(X),(X),(X),(X),(X),"266,950",71.50%,38.90%,37.00%,28.50%,"88,795",13.20%,"151,190","105,620","99,076",61.30%,54.90%,8.70%,38.70%,"6,544",32.50%,20.30%,12.20%,67.50%,"45,570",57.30%,32.90%,26.30%,42.70%,19.50%,24.70%,35.10%,12.40%,14.10%,26.40%,34.10%,47.30%,70.60%,22.40%,28.40%,28.30%,36.70%,25.20%,19.60%,17.60%,31.60%,20.20%,45.00%
"Wichita County, Texas","103,820",63.00%,57.70%,55.60%,2.10%,5.30%,37.00%,"59,898",3.70%,"49,315",57.70%,56.60%,54.20%,"9,696",63.10%,"18,996",68.40%,"62,546",73.70%,8.90%,0.20%,7.80%,2.20%,7.20%,(X),"57,710",35.20%,21.60%,15.60%,10.10%,17.50%,"57,710",3.70%,7.60%,8.10%,1.70%,11.20%,5.80%,2.30%,5.20%,5.70%,27.10%,9.60%,5.90%,6.10%,"57,710",75.90%,18.80%,5.40%,0.00%,"49,071",7.50%,2.80%,12.40%,9.70%,14.50%,18.30%,10.90%,13.90%,5.30%,4.70%,(X),(X),74.20%,(X),30.50%,(X),22.90%,(X),8.70%,(X),1.90%,(X),13.90%,"30,219",4.00%,2.20%,6.50%,6.30%,15.00%,17.70%,14.20%,19.10%,8.70%,6.30%,(X),(X),(X),"18,852",(X),(X),(X),(X),(X),"117,931",86.40%,63.30%,36.20%,13.60%,"30,695",5.20%,"68,379","53,005","50,888",80.60%,74.70%,10.40%,19.40%,"2,117",58.10%,46.90%,15.70%,41.90%,"15,374",77.10%,38.70%,44.20%,22.90%,9.10%,11.80%,8.80%,3.20%,4.40%,0.60%,28.40%,32.80%,32.20%,13.20%,15.20%,14.80%,20.20%,12.70%,12.50%,13.20%,9.90%,10.60%,23.00%
"Williamson County, Texas","504,455",71.10%,71.00%,67.60%,3.40%,0.10%,28.90%,"357,965",4.80%,"256,112",64.40%,64.40%,60.20%,"42,961",69.70%,"109,911",77.50%,"336,739",58.20%,6.80%,0.00%,1.20%,1.60%,32.10%,(X),"340,894",51.10%,14.00%,19.90%,7.00%,8.00%,"340,894",0.50%,6.70%,9.50%,2.20%,11.90%,4.50%,1.90%,7.80%,18.40%,19.80%,7.10%,4.50%,5.30%,"340,894",78.40%,14.30%,7.30%,0.00%,"241,836",2.40%,1.10%,4.60%,5.60%,8.40%,16.10%,14.00%,22.10%,12.60%,13.10%,(X),(X),85.20%,(X),21.90%,(X),21.60%,(X),2.80%,(X),1.70%,(X),5.00%,"171,371",1.20%,0.70%,3.10%,3.60%,6.30%,14.00%,13.90%,25.10%,16.00%,16.00%,(X),(X),(X),"70,465",(X),(X),(X),(X),(X),"640,777",88.90%,77.20%,22.00%,11.10%,"164,602",6.70%,"395,719","331,553","315,313",87.40%,85.30%,4.90%,12.60%,"16,240",62.30%,52.30%,12.70%,37.70%,"64,166",79.80%,66.30%,19.00%,20.20%,4.50%,6.20%,3.20%,3.00%,4.00%,0.50%,12.90%,20.60%,25.50%,6.40%,8.40%,8.30%,7.30%,8.60%,5.80%,5.90%,5.10%,5.20%,13.50%
"Wise County, Texas","56,462",64.90%,64.90%,59.80%,5.10%,0.00%,35.10%,"36,652",7.80%,"27,808",58.20%,58.20%,54.70%,"4,155",60.70%,"11,240",76.40%,"33,168",76.80%,6.50%,0.00%,1.00%,1.00%,14.70%,(X),"33,778",33.20%,14.70%,22.40%,12.60%,17.00%,"33,778",10.60%,7.10%,7.30%,2.70%,8.60%,8.50%,0.70%,8.50%,9.60%,20.40%,8.50%,5.60%,1.90%,"33,778",81.20%,11.30%,7.60%,0.00%,"24,449",4.70%,2.90%,6.60%,6.90%,11.50%,14.50%,16.60%,14.70%,11.90%,9.70%,(X),(X),74.80%,(X),33.00%,(X),24.40%,(X),4.60%,(X),1.50%,(X),11.70%,"19,041",4.00%,1.30%,3.50%,4.30%,12.30%,15.80%,16.90%,19.40%,11.90%,10.60%,(X),(X),(X),"5,408",(X),(X),(X),(X),(X),"70,887",84.10%,61.30%,33.20%,15.90%,"18,721",11.30%,"41,230","32,781","30,157",81.70%,77.30%,5.80%,18.30%,"2,624",52.10%,29.40%,29.90%,47.90%,"8,449",72.10%,49.60%,32.40%,27.90%,9.00%,16.70%,11.60%,1.00%,1.50%,1.30%,30.60%,43.60%,56.70%,10.90%,14.70%,14.70%,14.10%,14.90%,9.70%,10.10%,8.00%,8.50%,25.10%
"Cache County, Utah","101,047",70.20%,70.10%,69.00%,1.10%,0.10%,29.80%,"70,827",1.60%,"51,320",61.30%,61.30%,59.70%,"12,136",55.80%,"27,321",61.60%,"68,137",71.30%,8.00%,0.80%,2.80%,3.10%,14.10%,(X),"69,678",38.90%,14.30%,21.90%,7.50%,17.40%,"69,678",1.30%,6.20%,20.00%,1.30%,12.60%,3.50%,0.60%,3.50%,12.30%,24.10%,7.30%,4.20%,3.20%,"69,678",80.30%,16.00%,3.70%,0.10%,"43,099",4.10%,3.30%,5.10%,10.30%,12.40%,18.40%,15.40%,17.80%,6.20%,7.00%,(X),(X),87.10%,(X),20.10%,(X),18.50%,(X),2.10%,(X),2.90%,(X),3.90%,"33,296",3.60%,3.40%,4.00%,8.00%,9.20%,18.70%,15.80%,21.60%,6.70%,9.00%,(X),(X),(X),"9,803",(X),(X),(X),(X),(X),"136,649",93.50%,81.40%,23.10%,6.50%,"43,729",4.30%,"79,503","63,789","62,788",90.60%,87.00%,6.50%,9.40%,"1,001",96.70%,50.10%,46.60%,3.30%,"15,714",93.30%,77.70%,23.50%,6.70%,10.10%,8.60%,6.60%,7.20%,3.00%,2.10%,26.70%,38.40%,39.60%,11.80%,10.10%,9.70%,11.40%,9.20%,12.50%,13.30%,7.70%,8.70%,32.10%
"Davis County, Utah","267,223",70.20%,69.00%,67.00%,2.00%,1.20%,29.80%,"184,454",2.90%,"133,060",61.50%,61.20%,59.50%,"30,902",56.60%,"79,253",66.30%,"179,618",71.20%,7.10%,1.00%,0.90%,1.00%,18.90%,(X),"179,031",44.40%,12.20%,22.40%,7.50%,13.50%,"179,031",0.50%,7.10%,11.80%,1.70%,11.40%,5.90%,1.10%,6.40%,12.60%,22.10%,6.50%,4.70%,8.20%,"179,031",76.50%,18.60%,4.70%,0.20%,"114,119",3.20%,1.70%,4.20%,5.60%,8.30%,16.40%,13.50%,22.90%,11.50%,12.80%,(X),(X),84.70%,(X),23.00%,(X),22.60%,(X),2.90%,(X),1.60%,(X),5.90%,"87,013",1.90%,0.80%,2.70%,3.40%,6.70%,14.90%,13.90%,26.20%,13.40%,16.10%,(X),(X),(X),"27,106",(X),(X),(X),(X),(X),"362,710",92.90%,80.20%,21.80%,7.10%,"117,960",7.30%,"206,247","168,136","163,457",92.60%,88.30%,7.00%,7.40%,"4,679",81.70%,54.10%,31.40%,18.30%,"38,111",89.60%,69.50%,26.70%,10.40%,5.30%,7.00%,10.90%,2.80%,2.90%,6.10%,23.50%,31.80%,59.80%,6.50%,7.10%,6.80%,13.30%,4.90%,6.20%,6.20%,6.40%,5.00%,18.40%
"Salt Lake County, Utah","916,909",71.10%,71.00%,68.10%,2.90%,0.10%,28.90%,"651,089",4.10%,"456,352",64.80%,64.80%,61.90%,"90,913",59.70%,"204,006",69.50%,"613,545",62.50%,8.30%,2.10%,1.70%,1.90%,23.50%,(X),"624,588",43.60%,12.80%,22.40%,8.40%,12.80%,"624,588",0.70%,7.80%,10.20%,2.80%,11.70%,5.50%,2.20%,9.90%,13.50%,20.20%,7.40%,4.60%,3.50%,"624,588",81.50%,13.40%,4.90%,0.10%,"420,303",4.00%,3.00%,4.90%,6.00%,9.90%,18.70%,15.10%,19.20%,9.00%,10.30%,(X),(X),85.30%,(X),22.50%,(X),17.90%,(X),3.50%,(X),2.50%,(X),5.50%,"278,810",2.00%,2.30%,2.50%,4.20%,7.40%,18.20%,16.60%,22.40%,11.20%,13.20%,(X),(X),(X),"141,493",(X),(X),(X),(X),(X),"1,178,523",90.10%,76.50%,21.30%,9.90%,"321,229",9.00%,"720,951","597,902","573,807",89.20%,86.20%,5.00%,10.80%,"24,095",71.70%,50.40%,23.10%,28.30%,"123,049",85.20%,63.80%,26.80%,14.80%,6.20%,8.30%,10.00%,3.20%,3.40%,4.00%,18.90%,25.20%,32.50%,8.50%,8.90%,8.30%,9.20%,8.00%,8.40%,8.40%,8.50%,6.10%,18.90%
"Tooele County, Utah","55,985",73.00%,72.60%,70.50%,2.10%,0.40%,27.00%,"40,644",2.80%,N,N,N,N,"6,824",56.00%,"16,821",61.30%,"39,298",70.40%,12.40%,0.20%,3.00%,0.50%,13.70%,(X),"39,490",26.80%,14.00%,25.60%,13.20%,20.40%,"39,490",3.40%,10.30%,10.50%,2.80%,14.50%,10.10%,0.20%,5.80%,9.20%,17.10%,8.70%,1.70%,5.70%,"39,490",79.00%,17.40%,3.40%,0.20%,"23,495",2.50%,2.50%,1.80%,4.00%,8.00%,19.80%,15.10%,30.80%,9.20%,6.20%,(X),(X),89.50%,(X),21.00%,(X),21.50%,(X),2.10%,(X),0.00%,(X),6.90%,"19,175",1.00%,1.10%,1.50%,2.60%,5.80%,24.20%,14.70%,31.80%,10.00%,7.40%,(X),(X),(X),"4,320",(X),(X),(X),(X),(X),"76,145",94.20%,83.60%,19.10%,5.80%,"25,068",5.00%,"43,845","37,234","36,138",93.90%,91.50%,4.10%,6.10%,"1,096",76.30%,52.60%,23.60%,23.70%,"6,611",89.20%,76.00%,21.30%,10.80%,2.80%,3.10%,9.80%,1.30%,0.70%,0.00%,14.60%,17.60%,48.60%,3.50%,2.70%,2.60%,4.10%,2.20%,3.90%,2.90%,10.10%,2.40%,15.30%
"Utah County, Utah","489,506",71.30%,71.00%,69.00%,2.10%,0.20%,28.70%,"347,746",2.90%,"241,791",61.70%,61.60%,59.40%,"70,497",46.80%,"145,105",55.50%,"333,454",64.30%,9.10%,1.20%,2.50%,1.30%,21.70%,(X),"337,702",46.60%,13.40%,22.10%,7.90%,10.00%,"337,702",0.60%,8.10%,9.20%,2.20%,12.50%,3.40%,2.40%,6.80%,16.10%,24.90%,7.00%,3.80%,3.00%,"337,702",82.90%,11.80%,5.20%,0.10%,"194,258",3.40%,1.70%,4.00%,5.40%,9.80%,18.40%,14.50%,21.20%,9.90%,11.60%,(X),(X),89.90%,(X),18.90%,(X),16.70%,(X),2.40%,(X),2.40%,(X),4.40%,"155,470",2.20%,0.90%,2.20%,3.90%,9.50%,18.20%,14.80%,23.50%,11.60%,13.20%,(X),(X),(X),"38,788",(X),(X),(X),(X),(X),"681,572",92.00%,82.40%,16.60%,8.00%,"235,233",6.30%,"392,999","314,470","306,001",90.40%,87.70%,4.90%,9.60%,"8,469",78.70%,60.10%,21.80%,21.30%,"78,529",89.80%,74.70%,19.80%,10.20%,4.90%,5.40%,8.00%,4.00%,4.00%,4.80%,11.00%,17.20%,42.50%,7.90%,5.90%,5.80%,6.40%,5.50%,8.80%,9.50%,3.50%,4.50%,33.90%
"Washington County, Utah","150,518",55.80%,55.80%,53.30%,2.50%,0.00%,44.20%,"83,958",4.40%,"75,863",48.80%,48.80%,46.60%,"12,398",45.10%,"33,068",62.60%,"79,755",67.20%,11.80%,0.00%,1.30%,1.40%,18.20%,(X),"80,238",37.00%,15.50%,25.00%,8.50%,14.00%,"80,238",0.60%,11.20%,10.50%,2.40%,11.00%,5.50%,0.40%,7.10%,12.90%,21.00%,11.50%,3.80%,2.20%,"80,238",81.50%,11.30%,6.80%,0.40%,"68,090",5.80%,4.20%,4.30%,11.40%,15.10%,14.90%,12.60%,20.40%,5.20%,6.00%,(X),(X),65.60%,(X),38.50%,(X),29.80%,(X),4.10%,(X),2.40%,(X),5.30%,"49,954",0.70%,2.30%,2.70%,9.10%,14.40%,17.60%,15.70%,24.60%,5.60%,7.40%,(X),(X),(X),"18,136",(X),(X),(X),(X),(X),"189,056",86.70%,69.20%,34.30%,13.30%,"49,896",17.90%,"97,660","73,254","69,856",84.60%,80.30%,5.20%,15.40%,"3,398",75.30%,66.70%,14.90%,24.70%,"24,406",81.50%,59.10%,31.20%,18.50%,5.50%,5.80%,5.50%,4.80%,4.40%,5.90%,17.90%,22.50%,0.00%,9.50%,6.60%,6.60%,7.70%,6.30%,10.50%,11.00%,9.40%,5.40%,32.60%
"Weber County, Utah","203,103",68.40%,67.60%,65.30%,2.20%,0.90%,31.60%,"137,203",3.30%,"101,159",62.10%,61.90%,59.90%,"21,255",60.60%,"47,724",68.10%,"131,813",70.90%,8.20%,1.00%,1.90%,1.00%,16.90%,(X),"132,675",36.20%,14.10%,21.40%,10.10%,18.30%,"132,675",0.50%,8.20%,14.30%,2.80%,10.20%,6.80%,1.00%,5.60%,8.70%,21.30%,6.70%,3.90%,9.80%,"132,675",75.10%,19.90%,4.90%,0.10%,"92,869",5.50%,1.90%,6.40%,7.60%,11.30%,19.40%,13.20%,18.80%,8.10%,7.70%,(X),(X),81.00%,(X),24.40%,(X),22.80%,(X),4.20%,(X),1.40%,(X),7.20%,"67,747",3.10%,0.50%,3.70%,6.20%,10.20%,19.50%,15.70%,21.60%,9.50%,10.00%,(X),(X),(X),"25,122",(X),(X),(X),(X),(X),"263,494",90.60%,75.40%,25.30%,9.40%,"75,719",8.20%,"155,597","124,960","121,050",90.00%,86.10%,6.90%,10.00%,"3,910",66.10%,46.90%,23.90%,33.90%,"30,637",84.50%,59.20%,33.70%,15.50%,6.70%,10.10%,10.90%,4.20%,6.70%,5.60%,24.20%,28.20%,50.30%,9.30%,11.30%,11.00%,16.20%,9.30%,8.50%,8.30%,9.50%,7.00%,22.60%
